opened_at,closed_at,symbol,side,avg_entry,exit_price,quantity,tranches,gross_pnl,commission,net_pnl,exit_reason
2025-12-12T14:55:00.0000000+00:00,2025-12-12T15:00:00.0000000+00:00,SPY_iex,Long,684.075,683.28,114,1,-90.630,0,-90.630,"Stop-loss hit"
2025-12-16T15:20:00.0000000+00:00,2025-12-16T18:30:00.0000000+00:00,SPY_iex,Short,673.31560606060606060606060606,672.63497474747474747474747475,99,2,67.38249999999999999999999975,0,67.38249999999999999999999975,"Stop-loss hit"
2025-12-22T15:45:00.0000000+00:00,2025-12-22T16:25:00.0000000+00:00,SPY_iex,Long,682.2925,682.733125,152,2,66.975000,0,66.975000,"Stop-loss hit"
2025-12-29T15:20:00.0000000+00:00,2025-12-29T15:50:00.0000000+00:00,SPY_iex,Long,685.865,685.19,136,1,-91.800,0,-91.800,"Stop-loss hit"
2025-12-31T14:55:00.0000000+00:00,2025-12-31T15:05:00.0000000+00:00,SPY_iex,Long,684.505,683.69,111,1,-90.465,0,-90.465,"Stop-loss hit"
2026-01-02T15:10:00.0000000+00:00,2026-01-02T15:35:00.0000000+00:00,SPY_iex,Short,682.335,681.99386363636363636363636364,264,3,90.05999999999999999999999904,0,90.05999999999999999999999904,"Stop-loss hit"
2026-01-06T15:35:00.0000000+00:00,2026-01-06T16:20:00.0000000+00:00,SPY_iex,Short,687.81881974248927038626609442,687.53818669527896995708154506,233,2,65.38750000000000000000000102,0,65.38750000000000000000000102,"Stop-loss hit"
2026-01-08T15:50:00.0000000+00:00,2026-01-08T16:00:00.0000000+00:00,SPY_iex,Short,687.175,688.03,106,1,-90.630,0,-90.630,"Stop-loss hit"
2026-01-09T15:15:00.0000000+00:00,2026-01-09T16:25:00.0000000+00:00,SPY_iex,Long,690.19973684210526315789473684,691.08539473684210526315789474,76,2,67.31000000000000000000000024,0,67.31000000000000000000000024,"Stop-loss hit"
2026-01-13T15:55:00.0000000+00:00,2026-01-13T16:25:00.0000000+00:00,SPY_iex,Long,691.725,690.73,91,1,-90.545,0,-90.545,"Stop-loss hit"
2026-01-23T15:15:00.0000000+00:00,2026-01-23T15:20:00.0000000+00:00,SPY_iex,Short,686.635,687.32,132,1,-90.420,0,-90.420,"Stop-loss hit"
2026-01-26T15:30:00.0000000+00:00,2026-01-26T15:50:00.0000000+00:00,SPY_iex,Short,690.615,691.42,110,1,-88.550,0,-88.550,"Stop-loss hit"
2026-01-27T15:30:00.0000000+00:00,2026-01-27T15:35:00.0000000+00:00,SPY_iex,Short,692.865,693.19,285,1,-92.625,0,-92.625,"Stop-loss hit"
2026-01-30T15:55:00.0000000+00:00,2026-01-30T16:25:00.0000000+00:00,SPY_iex,Short,689.96760869565217391304347826,689.40197826086956521739130435,115,2,65.04749999999999999999999975,0,65.04749999999999999999999975,"Stop-loss hit"
2026-02-03T15:30:00.0000000+00:00,2026-02-03T16:20:00.0000000+00:00,SPY_iex,Long,690.525,688.87,52,1,-86.060,0,-86.060,"Stop-loss hit"
2026-02-04T15:10:00.0000000+00:00,2026-02-04T15:35:00.0000000+00:00,SPY_iex,Long,687.275,685.45,46,1,-83.950,0,-83.950,"Stop-loss hit"
2026-02-11T15:35:00.0000000+00:00,2026-02-11T16:00:00.0000000+00:00,SPY_iex,Long,689.52375,690.099375,112,2,64.470000,0,64.470000,"Stop-loss hit"
2026-02-13T15:40:00.0000000+00:00,2026-02-13T16:40:00.0000000+00:00,SPY_iex,Short,680.915,682.70,47,1,-83.895,0,-83.895,"Stop-loss hit"
2026-02-19T15:10:00.0000000+00:00,2026-02-19T15:30:00.0000000+00:00,SPY_iex,Short,682.495,683.71,70,1,-85.050,0,-85.050,"Stop-loss hit"
2026-02-20T15:15:00.0000000+00:00,2026-02-20T15:20:00.0000000+00:00,SPY_iex,Short,683.475,686.04,32,1,-82.080,0,-82.080,"Stop-loss hit"
2026-02-26T15:40:00.0000000+00:00,2026-02-26T16:20:00.0000000+00:00,SPY_iex,Long,685.44143835616438356164383562,686.30708904109589041095890411,73,2,63.19250000000000000000000003,0,63.19250000000000000000000003,"Stop-loss hit"
2026-02-27T15:50:00.0000000+00:00,2026-02-27T16:15:00.0000000+00:00,SPY_iex,Short,683.135,684.15,83,1,-84.245,0,-84.245,"Stop-loss hit"
